id,insee,num_demand,lat,lon,v_commune_2024_Insee_LIBELLE
2667,"66198","73",42.69180745,2.39974282,Sournia
45,"66150","107",42.40159530,2.44570639,Prats-de-Mollo-la-Preste
255,"66109","25",42.68631422,2.37593144,Molitg-les-Bains
484,"66018","34",42.54010251,2.56283450,La Bastide
86,"66128","55",42.59909862,2.21447156,Oreilla
495,"66206","108",42.43722779,2.52699872,Le Tech
114,"66086","11",42.58328675,2.53972649,Glorianes
513,"66119","25",42.66484750,2.37638503,Mosset
548,"66150","35",42.40862954,2.37328249,Prats-de-Mollo-la-Preste
547,"66150","35",42.42360667,2.38723906,Prats-de-Mollo-la-Preste
797,"66103","144",42.46080010,2.28319330,Marquixanes
683,"66150","32",42.43585857,2.37436800,Prats-de-Mollo-la-Preste
672,"66010","39",42.56886386,2.17707741,Ayguatébia-Talau
670,"66150","31",42.46573773,2.46837608,Prats-de-Mollo-la-Preste
3469,"66198","2",42.73924139,2.42777748,Sournia
722,"66052","182",42.59312722,2.41138631,Codalet
614,"66125","168",42.58563411,2.23580764,Olette
3154,"66150","76",42.43961173,2.40772018,Prats-de-Mollo-la-Preste
959,"66119","106",42.68644454,2.26262681,Mosset
823,"66149","182",42.59167937,2.43159307,Prades
947,"66090","56",42.58309905,2.29340761,Jujols
3380,"66090","56",42.58393549,2.28086758,Jujols
829,"66062","48",42.53554025,1.94295129,Dorres
960,"66119","106",42.70192897,2.27313692,Mosset
3725,"66198","2",42.74449606,2.41731226,Sournia
3723,"66198","2",42.73417579,2.41289550,Sournia
1013,"66150","32",42.42720400,2.36778716,Prats-de-Mollo-la-Preste
1097,"66198","2",42.73908650,2.42911907,Sournia
1006,"66103","144",42.46517644,2.28787924,Marquixanes
3726,"66198","2",42.73769923,2.42142935,Sournia
1014,"66150","32",42.41976930,2.36007670,Prats-de-Mollo-la-Preste
3727,"66198","2",42.73508669,2.42281930,Sournia
712,"66062","48",42.49646670,1.91911518,Dorres
1416,"66150","32",42.42816906,2.36047156,Prats-de-Mollo-la-Preste
792,"66155","54",42.48884210,2.31353698,Py
257,"66122","117",42.62577382,2.29176047,Nohèdes
2073,"66091","207",42.35110255,2.48607529,Lamanère
148,"66066","17",42.50481894,1.89840214,Enveitg
3728,"66198","2",42.74350985,2.42738812,Sournia
145,"66155","164",42.50672405,2.33022341,Py
3402,"66090","56",42.57793495,2.28561293,Jujols
329,"66221","44",42.52534614,2.48613859,Valmanya
1305,"66119","25",42.68907495,2.36712365,Mosset
827,"66159","2",42.62667914,2.12506456,Réal
730,"66062","48",42.49005524,1.92033278,Dorres
833,"66149","143",42.59903010,2.43029506,Prades
336,"66067","84",42.42280236,2.05284626,Err
349,"66122","149",42.63508255,2.23226406,Nohèdes
364,"66122","117",42.62743679,2.29334633,Nohèdes
1406,"66179","147",42.37636222,2.63600079,Saint-Laurent-de-Cerdans
834,"66149","143",42.59953561,2.43330243,Prades
3403,"66090","56",42.57582155,2.27776444,Jujols
1876,"66119","127",42.68695732,2.32944155,Mosset
3722,"66198","2",42.73818032,2.40978683,Sournia
3552,"66231","228",42.84644240,2.81045894,Vingrau
2062,"66109","25",42.68716203,2.38565214,Molitg-les-Bains
807,"66149","167",42.59921011,2.44003842,Prades
82,"66018","52",42.54622976,2.55960488,La Bastide
3517,"66190","228",42.83563594,2.82205230,Salses-le-Château
3518,"66190","228",42.83247678,2.82132493,Salses-le-Château
178,"66075","1",42.48643774,2.06889800,Eyne
3519,"66190","228",42.83228278,2.82191217,Salses-le-Château
242,"66155","24",42.50056036,2.32723507,Py
183,"66198","41",42.69318478,2.40746550,Sournia
820,"66149","182",42.60335113,2.43405571,Prades
2349,"66013","7",42.57628225,2.53899673,Baillestavy
867,"66057","114",42.57652149,2.38347977,Corneilla-de-Conflent
2329,"66206","131",42.43711250,2.52941996,Le Tech
467,"66122","149",42.64293224,2.22682206,Nohèdes
442,"66122","118",42.62368045,2.29990599,Nohèdes
2071,"66091","207",42.34646140,2.48459066,Lamanère
3250,"66066","17",42.50002974,1.88646879,Enveitg
2331,"66206","131",42.43779999,2.52874538,Le Tech
3405,"66090","56",42.57996446,2.28903512,Jujols
2334,"66206","131",42.43987376,2.52629581,Le Tech
2079,"66091","207",42.35242444,2.48206424,Lamanère
2330,"66206","131",42.43715525,2.52714647,Le Tech
2335,"66206","131",42.43711250,2.52941996,Le Tech
1814,"66074","112",42.64453475,2.47459518,Eus
2080,"66091","207",42.35371374,2.48783900,Lamanère
3078,"66119","74",42.69037859,2.31104565,Mosset
2082,"66091","207",42.35255700,2.48562636,Lamanère
2078,"66091","207",42.34795725,2.47789899,Lamanère
2167,"66074","112",42.66144792,2.46110812,Eus
2119,"66150","76",42.43892133,2.38602512,Prats-de-Mollo-la-Preste
3497,"66119","106",42.69525977,2.28748282,Mosset
3498,"66119","106",42.69940087,2.30072565,Mosset
393,"66109","25",42.68504781,2.39963393,Molitg-les-Bains
3080,"66119","74",42.68170272,2.32270388,Mosset
3406,"66090","56",42.58325943,2.28374370,Jujols
2337,"66206","131",42.43779999,2.52874538,Le Tech
2092,"66010","210",42.57506900,2.18419328,Ayguatébia-Talau
2343,"66206","131",42.43934797,2.52559365,Le Tech
2179,"66149","30",42.60248003,2.43622922,Prades
883,"66183","80",42.54350203,2.61094765,Saint-Marsal
2536,"66130","159",42.41084542,2.03243498,Osséja
1275,"66119","25",42.66021419,2.37516102,Mosset
3492,"66119","106",42.68875091,2.26818399,Mosset
2098,"66119","106",42.68984997,2.25545276,Mosset
1276,"66119","25",42.67346129,2.37222006,Mosset
1362,"66074","20",42.67637730,2.43869913,Eus
1952,"66018","134",42.54625146,2.56218817,La Bastide
3527,"66190","228",42.83620084,2.82754808,Salses-le-Château
2100,"66119","106",42.69163271,2.26497537,Mosset
1624,"66198","73",42.69498064,2.40027353,Sournia
2105,"66010","210",42.57612698,2.18352101,Ayguatébia-Talau
3534,"66190","228",42.83504897,2.83426608,Salses-le-Château
3539,"66190","228",42.84041297,2.83919691,Salses-le-Château
2107,"66119","106",42.69076929,2.26289773,Mosset
2097,"66157","38",42.60291343,2.15320705,Railleu
3325,"66198","73",42.70047541,2.38420002,Sournia
2341,"66018","134",42.54475136,2.56555525,La Bastide
3536,"66190","228",42.83610677,2.83317580,Salses-le-Château
3407,"66090","56",42.58080158,2.27844254,Jujols
3254,"66150","76",42.44580199,2.39444785,Prats-de-Mollo-la-Preste
1170,"66119","42",42.70202294,2.35986183,Mosset
1001,"66150","35",42.41043235,2.36706440,Prats-de-Mollo-la-Preste
1135,"66090","56",42.57962983,2.30088163,Jujols
2969,"66150","206",42.42122214,2.38638796,Prats-de-Mollo-la-Preste
3409,"66090","56",42.58617867,2.28029093,Jujols
857,"66116","198",42.44375953,2.53622469,Montferrer
3274,"66193","126",42.59230145,2.32503596,Serdinya
3543,"66190","228",42.84439272,2.84118678,Salses-le-Château
695,"66155","54",42.48508787,2.31321231,Py
3410,"66090","56",42.58667482,2.27666816,Jujols
3412,"66090","56",42.58596084,2.28361045,Jujols
680,"66150","32",42.42588717,2.36569933,Prats-de-Mollo-la-Preste
3398,"66119","127",42.69391238,2.33201344,Mosset
202,"66220","5",42.39419738,2.04460942,Valcebollère
1318,"66119","108",42.68836722,2.27670583,Mosset
2221,"66221","44",42.52122720,2.48904982,Valmanya
1136,"66090","56",42.58363533,2.29440716,Jujols
3301,"66090","56",42.57986674,2.28919284,Jujols
1109,"66179","147",42.37649951,2.63746098,Saint-Laurent-de-Cerdans
3414,"66090","56",42.58388440,2.29423892,Jujols
2278,"66119","106",42.69704626,2.30917997,Mosset
471,"66122","46",42.63570959,2.26796692,Nohèdes
3300,"66090","56",42.58121123,2.28388644,Jujols
3381,"66193","126",42.59247965,2.32223782,Serdinya
3529,"66190","228",42.83117943,2.82964742,Salses-le-Château
3267,"66102","220",42.47167781,2.29376318,Mantet
487,"66120","84",42.42416795,2.01063480,Nahuja
3544,"66190","228",42.84307551,2.84008375,Salses-le-Château
80,"66125","8",42.62749232,2.19717687,Olette
95,"66149","30",42.59620609,2.43435430,Prades
3275,"66193","126",42.59190598,2.32069961,Serdinya
3345,"66119","122",42.68698386,2.27640666,Mosset
3114,"66150","206",42.40928308,2.37326894,Prats-de-Mollo-la-Preste
1190,"66109","25",42.67779501,2.38339036,Molitg-les-Bains
2410,"66091","207",42.34997731,2.48212510,Lamanère
3346,"66119","122",42.68659073,2.27627059,Mosset
3415,"66090","56",42.58005048,2.30094880,Jujols
3290,"66102","220",42.47037928,2.28490043,Mantet
3303,"66150","32",42.41890678,2.36277954,Prats-de-Mollo-la-Preste
3508,"66090","56",42.58375437,2.29417010,Jujols
3332,"66119","137",42.68791035,2.33426616,Mosset
3297,"66150","32",42.42075479,2.35738499,Prats-de-Mollo-la-Preste
3299,"66150","32",42.42342488,2.37253385,Prats-de-Mollo-la-Preste
3531,"66190","228",42.83094940,2.82736919,Salses-le-Château
3533,"66190","228",42.83357690,2.83364940,Salses-le-Château
488,"66120","84",42.41864879,2.00432874,Nahuja
3538,"66190","228",42.83963176,2.83992929,Salses-le-Château
811,"66066","17",42.50574895,1.86644663,Enveitg
3540,"66190","228",42.83381504,2.84095617,Salses-le-Château
1862,"66149","30",42.59423576,2.42662376,Prades
2404,"66150","35",42.42421763,2.38753626,Prats-de-Mollo-la-Preste
508,"66109","25",42.68743613,2.37656854,Molitg-les-Bains
3571,"66090","56",42.57594706,2.27775540,Jujols
3541,"66190","228",42.83846868,2.84635719,Salses-le-Château
3545,"66190","228",42.84315356,2.83654504,Salses-le-Château
2573,"66221","12",42.54129694,2.52826978,Valmanya
3548,"66127","228",42.85028282,2.84426524,Opoul-Périllos
540,"66043","13",42.50149390,2.44589226,Casteil
3549,"66190","228",42.84405169,2.84596723,Salses-le-Château
568,"66191","142",42.60934812,2.19056123,Sansa
3550,"66190","228",42.84419450,2.84567707,Salses-le-Château
3553,"66231","228",42.84785614,2.81266878,Vingrau
572,"66191","142",42.61244952,2.18731144,Sansa
3447,"66130","159",42.40856715,2.02385111,Osséja
859,"66149","143",42.60088522,2.43594278,Prades
3457,"66119","127",42.68748914,2.32916627,Mosset
584,"66191","142",42.60133065,2.18042557,Sansa
2395,"66060","53",42.48611859,2.55506117,Corsavy
3911,"66122","237",42.62779774,2.28387464,Nohèdes
594,"66157","38",42.59434835,2.16841414,Railleu
598,"66128","55",42.58883120,2.20790741,Oreilla
1301,"66194","99",42.37852813,2.54032872,Serralongue
961,"66122","149",42.64418109,2.22441259,Nohèdes
75,"66043","13",42.48958011,2.40864793,Casteil
1008,"66150","96",42.39493161,2.50368506,Prats-de-Mollo-la-Preste
3397,"66221","12",42.54208488,2.52490650,Valmanya
1003,"66122","149",42.63440598,2.23192022,Nohèdes
1016,"66119","74",42.69058835,2.32268857,Mosset
2928,"66198","73",42.70846331,2.41587232,Sournia
1036,"66119","115",42.68512558,2.27076049,Mosset
2659,"66149","30",42.59272685,2.43204337,Prades
1314,"66119","115",42.68558968,2.26861738,Mosset
1330,"66151","175",42.74047921,2.45222480,Prats-de-Sournia
3666,"66086","202",42.57765381,2.55511935,Glorianes
1115,"66150","107",42.40387963,2.44884852,Prats-de-Mollo-la-Preste
1080,"66176","153",42.80932708,2.96249899,Saint-Hippolyte
1257,"66120","84",42.42437921,2.01013617,Nahuja
693,"66080","128",42.46229464,2.20859037,Fontpédrouse
1105,"66206","108",42.44111876,2.52589993,Le Tech
1114,"66150","107",42.39859581,2.44299998,Prats-de-Mollo-la-Preste
3667,"66086","202",42.57935169,2.56406937,Glorianes
2693,"66074","112",42.67436076,2.43664866,Eus
1124,"66150","76",42.44413842,2.40044569,Prats-de-Mollo-la-Preste
983,"66013","11",42.57662092,2.53292140,Baillestavy
520,"66198","41",42.69757526,2.41043417,Sournia
935,"66191","142",42.60262541,2.18678899,Sansa
543,"66157","38",42.60083062,2.15760564,Railleu
1213,"66221","44",42.51478433,2.49366091,Valmanya
600,"66125","8",42.59629055,2.22929217,Olette
609,"66090","178",42.58989656,2.27091919,Jujols
1021,"66119","74",42.68583400,2.32783488,Mosset
335,"66067","84",42.43344963,2.05237361,Err
581,"66125","8",42.60442299,2.23005323,Olette
3915,"66122","237",42.62922077,2.27985097,Nohèdes
618,"66128","55",42.58315069,2.21050460,Oreilla
818,"66150","35",42.40926711,2.37273837,Prats-de-Mollo-la-Preste
1075,"66091","40",42.34955661,2.48132991,Lamanère
5,"66150","76",42.45390807,2.41554643,Prats-de-Mollo-la-Preste
719,"66062","48",42.50551555,1.92568205,Dorres
204,"66119","74",42.68461343,2.32717667,Mosset
387,"66150","76",42.44523926,2.41422451,Prats-de-Mollo-la-Preste
763,"66098","162",42.52235345,2.12342734,La Llagonne
1017,"66119","74",42.68440176,2.32122026,Mosset
2822,"66157","38",42.60027781,2.15987117,Railleu
1000,"66150","32",42.42282052,2.37364418,Prats-de-Mollo-la-Preste
1386,"66198","69",42.69842114,2.37300801,Sournia
2824,"66157","38",42.59621603,2.16794643,Railleu
1023,"66119","74",42.68916103,2.32060082,Mosset
991,"66150","121",42.42986109,2.51253706,Prats-de-Mollo-la-Preste
997,"66086","11",42.58465795,2.53362493,Glorianes
998,"66150","47",42.41675245,2.45776403,Prats-de-Mollo-la-Preste
57,"66119","74",42.68219971,2.32634247,Mosset
88,"66193","56",42.58299557,2.30285814,Serdinya
764,"66062","48",42.50612557,1.91216119,Dorres
200,"66155","7",42.48473442,2.40251362,Py
888,"66044","155",42.59701302,2.71636687,Castelnou
341,"66119","90",42.68310823,2.29069910,Mosset
3904,"66109","25",42.68354540,2.39666147,Molitg-les-Bains
206,"66075","1",42.48885668,2.07868977,Eyne
278,"66119","106",42.68821675,2.26820333,Mosset
894,"66044","155",42.59459043,2.71534142,Castelnou
298,"66193","56",42.57844233,2.30620177,Serdinya
900,"66147","37",42.55696451,1.78861879,Porté-Puymorens
424,"66150","9",42.39174550,2.48643283,Prats-de-Mollo-la-Preste
486,"66018","34",42.53664028,2.56869582,La Bastide
3601,"66198","2",42.73884226,2.42048969,Sournia
2739,"66060","53",42.49702077,2.55173525,Corsavy
2756,"66109","25",42.68606824,2.38212367,Molitg-les-Bains
3441,"66130","159",42.40640696,2.01041307,Osséja
489,"66122","149",42.63609072,2.23369607,Nohèdes
3905,"66109","25",42.68753029,2.38350817,Molitg-les-Bains
507,"66119","25",42.68818184,2.37158058,Mosset
1041,"66119","74",42.69234718,2.32334665,Mosset
2134,"66074","112",42.67139620,2.46035019,Eus
2156,"66119","208",42.64252457,2.34554224,Mosset
2158,"66119","25",42.68692168,2.36838203,Mosset
2142,"66022","209",42.56476452,2.58297730,Boule-d'Amont
3496,"66119","106",42.69190474,2.26336836,Mosset
2768,"66122","117",42.63170705,2.28293010,Nohèdes
227,"66119","122",42.68674429,2.27773478,Mosset
3122,"66122","222",42.63697713,2.25995910,Nohèdes
1214,"66221","44",42.51623349,2.49177458,Valmanya
3316,"66086","202",42.58625994,2.55968980,Glorianes
2809,"66090","56",42.58601253,2.27833125,Jujols
906,"66066","17",42.50705750,1.88370940,Enveitg
3127,"66122","222",42.63571535,2.26371816,Nohèdes
2394,"66060","53",42.49052764,2.55532954,Corsavy
2391,"66060","53",42.48727539,2.55225863,Corsavy
1958,"66018","134",42.54475461,2.56555258,La Bastide
2637,"66128","55",42.57032853,2.22137054,Oreilla
2687,"66119","74",42.68343645,2.32010289,Mosset
580,"66191","55",42.60429499,2.19566731,Sansa
628,"66191","55",42.59727435,2.19706030,Sansa
644,"66010","39",42.57594148,2.18775395,Ayguatébia-Talau
665,"66067","84",42.43150814,2.05396249,Err
590,"66128","55",42.59424623,2.21643141,Oreilla
2270,"66119","106",42.70061106,2.27958071,Mosset
907,"66062","48",42.50000034,1.91221207,Dorres
3264,"66122","222",42.63964149,2.25758468,Nohèdes
123,"66149","30",42.59565899,2.42915466,Prades
714,"66150","81",42.37393891,2.46177127,Prats-de-Mollo-la-Preste
2654,"66013","7",42.58435308,2.53668616,Baillestavy
737,"66052","183",42.60304548,2.40932686,Codalet
861,"66159","2",42.63950690,2.13073574,Réal
1092,"66198","2",42.73626273,2.42371456,Sournia
993,"66149","143",42.59207326,2.42894914,Prades
927,"66090","93",42.58597782,2.28088870,Jujols
3657,"66119","218",42.68137698,2.34494854,Mosset
169,"66045","97",42.65997135,2.42205221,Catllar
3489,"66119","106",42.69321089,2.27286412,Mosset
3772,"66150","234",42.43367785,2.40440436,Prats-de-Mollo-la-Preste
3673,"66221","12",42.54219803,2.52738484,Valmanya
2367,"66086","135",42.58216299,2.56301251,Glorianes
3393,"66013","7",42.57051743,2.54787890,Baillestavy
3674,"66221","12",42.54168064,2.52283872,Valmanya
3735,"66198","69",42.70530300,2.37837295,Sournia
3329,"66119","74",42.69427146,2.31737980,Mosset
1758,"66150","76",42.45082505,2.41188542,Prats-de-Mollo-la-Preste
677,"66125","168",42.56838067,2.26338435,Olette
3765,"66122","222",42.63333169,2.26324626,Nohèdes
684,"66130","159",42.41071976,2.01992919,Osséja
696,"66103","144",42.48114443,2.30803486,Marquixanes
3777,"66122","222",42.63562924,2.26378751,Nohèdes
707,"66067","84",42.42822294,2.06929953,Err
3338,"66150","32",42.41294141,2.35922318,Prats-de-Mollo-la-Preste
2509,"66119","106",42.69435910,2.26442003,Mosset
738,"66130","159",42.41104976,2.03114906,Osséja
1761,"66150","76",42.44962086,2.41345749,Prats-de-Mollo-la-Preste
742,"66150","76",42.44406813,2.41563539,Prats-de-Mollo-la-Preste
1240,"66151","175",42.74748488,2.43984220,Prats-de-Sournia
772,"66130","159",42.41098512,2.02509413,Osséja
774,"66155","24",42.49575011,2.32110477,Py
816,"66067","84",42.42956816,2.06417477,Err
2347,"66206","131",42.43779999,2.52874538,Le Tech
2733,"66119","106",42.69166056,2.25673333,Mosset
3790,"66198","73",42.69040150,2.38077132,Sournia
3459,"66119","127",42.69812064,2.32881076,Mosset
3863,"66150","110",42.43778932,2.40707741,Prats-de-Mollo-la-Preste
831,"66036","163",42.52862474,2.18303853,Canaveilles
3933,"66109","25",42.68559456,2.39479049,Molitg-les-Bains
3348,"66091","207",42.34796170,2.47916444,Lamanère
3296,"66130","159",42.41027341,2.03267197,Osséja
868,"66155","24",42.50067905,2.32624701,Py
967,"66221","44",42.51022197,2.50787446,Valmanya
3820,"66198","69",42.70117003,2.37361802,Sournia
908,"66062","48",42.49762044,1.91342790,Dorres
910,"66062","48",42.50189387,1.92103308,Dorres
3949,"66198","73",42.69112401,2.40637283,Sournia
3352,"66018","134",42.55040660,2.56262339,La Bastide
1129,"66150","76",42.43742771,2.40391821,Prats-de-Mollo-la-Preste
1729,"66150","32",42.43144261,2.37586292,Prats-de-Mollo-la-Preste
916,"66067","84",42.42777490,2.05693708,Err
836,"66080","128",42.47305074,2.22199969,Fontpédrouse
3355,"66221","44",42.52133584,2.48536792,Valmanya
2531,"66130","159",42.40926946,2.01912748,Osséja
2887,"66074","112",42.66999440,2.46161524,Eus
926,"66191","142",42.60714329,2.16987417,Sansa
939,"66090","93",42.58472580,2.28231449,Jujols
2283,"66119","106",42.70675664,2.32929329,Mosset
3289,"66157","38",42.59414377,2.16952543,Railleu
977,"66080","128",42.46928873,2.18778219,Fontpédrouse
3170,"66150","76",42.44421241,2.39563829,Prats-de-Mollo-la-Preste
999,"66146","29",42.50881200,1.84605659,Porta
1018,"66119","74",42.68861949,2.32479628,Mosset
3172,"66150","76",42.44610946,2.39336472,Prats-de-Mollo-la-Preste
1024,"66119","25",42.68526986,2.36840396,Mosset
1025,"66119","25",42.68856524,2.36900300,Mosset
1288,"66066","17",42.50910934,1.88701888,Enveitg
1290,"66066","17",42.50835984,1.87518102,Enveitg
1297,"66155","24",42.49752992,2.31911972,Py
1347,"66191","142",42.60311904,2.17003267,Sansa
2930,"66198","73",42.70524130,2.41386303,Sournia
1045,"66119","25",42.67797107,2.37152988,Mosset
1048,"66119","25",42.68489479,2.36963458,Mosset
1215,"66221","44",42.51839077,2.49402855,Valmanya
3473,"66179","230",42.41113612,2.64121050,Saint-Laurent-de-Cerdans
901,"66147","37",42.55704624,1.79738800,Porté-Puymorens
253,"66074","112",42.64721065,2.47161532,Eus
1818,"66090","56",42.57636533,2.27871768,Jujols
3388,"66022","209",42.57425018,2.57187182,Boule-d'Amont
1058,"66119","25",42.69015728,2.36003761,Mosset
1164,"66128","55",42.58334478,2.22457446,Oreilla
3364,"66013","7",42.58006998,2.52998208,Baillestavy
1418,"66086","58",42.57158206,2.55513678,Glorianes
3471,"66179","230",42.41131548,2.64338935,Saint-Laurent-de-Cerdans
1158,"66221","12",42.53919707,2.52523956,Valmanya
851,"66149","143",42.59661120,2.42893452,Prades
3390,"66091","120",42.38642685,2.51012311,Lamanère
3956,"66109","25",42.68524151,2.38962217,Molitg-les-Bains
1173,"66191","166",42.60907508,2.17987420,Sansa
1175,"66119","25",42.68495221,2.35610001,Mosset
1177,"66157","38",42.59570126,2.16626054,Railleu
12,"66043","13",42.50507369,2.44684513,Casteil
3818,"66198","69",42.71291365,2.38756134,Sournia
3179,"66150","76",42.44684051,2.41354576,Prats-de-Mollo-la-Preste
1104,"66060","53",42.49334691,2.55199291,Corsavy
3475,"66179","230",42.41360473,2.63978872,Saint-Laurent-de-Cerdans
3955,"66198","73",42.68903246,2.40677245,Sournia
2574,"66221","12",42.54270779,2.53119930,Valmanya
852,"66098","162",42.51672296,2.12157119,La Llagonne
3629,"66119","106",42.68668322,2.26353411,Mosset
3567,"66022","209",42.56450106,2.57314808,Boule-d'Amont
1161,"66091","40",42.34848191,2.48571663,Lamanère
1229,"66119","106",42.70128740,2.30151599,Mosset
2903,"66193","126",42.59322600,2.32809792,Serdinya
2905,"66193","126",42.59190598,2.32069961,Serdinya
1222,"66146","29",42.51044787,1.78243082,Porta
1223,"66146","29",42.51098366,1.78361903,Porta
1198,"66119","25",42.68597611,2.35812492,Mosset
1247,"66122","149",42.63720151,2.22863948,Nohèdes
1241,"66151","175",42.74106972,2.44638439,Prats-de-Sournia
1273,"66043","13",42.48655720,2.40703434,Casteil
1954,"66018","134",42.54318686,2.57070144,La Bastide
3891,"66119","204",42.68093012,2.30039909,Mosset
1246,"66122","149",42.63769407,2.23074564,Nohèdes
853,"66149","143",42.59461249,2.43087512,Prades
42,"66119","109",42.68289798,2.31381473,Mosset
3487,"66119","106",42.69423947,2.27778961,Mosset
44,"66119","74",42.68539707,2.31991082,Mosset
63,"66122","149",42.63453844,2.22640191,Nohèdes
854,"66149","143",42.59345303,2.43405764,Prades
855,"66149","143",42.59586160,2.43490865,Prades
984,"66149","143",42.59660240,2.43502682,Prades
2651,"66086","7",42.56936514,2.55039223,Glorianes
3958,"66198","2",42.74191262,2.41147810,Sournia
1308,"66010","39",42.56749805,2.19271171,Ayguatébia-Talau
2274,"66119","106",42.70260387,2.27303389,Mosset
2633,"66086","7",42.56665898,2.55349725,Glorianes
1310,"66191","166",42.60488966,2.17546699,Sansa
3477,"66147","232",42.56062067,1.79975969,Porté-Puymorens
1317,"66119","106",42.69018948,2.28033489,Mosset
1354,"66202","146",42.51375824,1.97518739,Targasonne
1395,"66119","127",42.69957817,2.33259317,Mosset
3968,"66198","73",42.69299846,2.40664714,Sournia
1402,"66090","93",42.57609622,2.27480347,Jujols
99,"66054","67",42.62319355,2.30560657,Conat
103,"66109","137",42.66138517,2.36993590,Molitg-les-Bains
1250,"66122","149",42.64280424,2.22778942,Nohèdes
3491,"66119","106",42.68852909,2.26410688,Mosset
3841,"66122","222",42.63580665,2.26371266,Nohèdes
135,"66198","69",42.71796389,2.39526078,Sournia
1424,"66067","84",42.43010036,2.06341454,Err
3181,"66150","31",42.45649651,2.44853940,Prats-de-Mollo-la-Preste
224,"66206","91",42.44377035,2.52179877,Le Tech
225,"66206","91",42.43638800,2.52648204,Le Tech
1434,"66198","69",42.70238448,2.36693912,Sournia
3242,"66220","5",42.38502145,2.06160332,Valcebollère
3500,"66119","106",42.69047657,2.26121791,Mosset
1436,"66198","69",42.69469973,2.37164728,Sournia
1460,"66150","32",42.42476318,2.36087323,Prats-de-Mollo-la-Preste
3819,"66198","69",42.69605311,2.37236751,Sournia
2276,"66119","106",42.69166056,2.25673333,Mosset
3404,"66090","56",42.57666560,2.28117040,Jujols
2284,"66119","106",42.70164887,2.31799493,Mosset
3401,"66090","56",42.57234466,2.29123537,Jujols
3822,"66119","127",42.69345803,2.33507855,Mosset
250,"66119","106",42.69282355,2.28627207,Mosset
3829,"66198","69",42.69720312,2.36479618,Sournia
2801,"66090","56",42.58194672,2.27942758,Jujols
3835,"66119","127",42.69229666,2.33543460,Mosset
9,"66043","13",42.48939236,2.40760659,Casteil
3370,"66150","32",42.41374846,2.35973510,Prats-de-Mollo-la-Preste
3367,"66062","48",42.50575178,1.91305698,Dorres
3378,"66090","56",42.58461317,2.27989449,Jujols
141,"66198","69",42.70920604,2.38011052,Sournia
2984,"66090","56",42.57700476,2.28233808,Jujols
3123,"66122","222",42.63232705,2.26808487,Nohèdes
2218,"66221","44",42.52643771,2.48129409,Valmanya
14,"66202","70",42.51178950,1.99858677,Targasonne
3413,"66090","56",42.58576459,2.27831242,Jujols
164,"66054","67",42.62230526,2.31357099,Conat
17,"66122","117",42.62995955,2.29043320,Nohèdes
92,"66080","103",42.45783264,2.17329696,Fontpédrouse
112,"66150","76",42.43948105,2.40416176,Prats-de-Mollo-la-Preste
3150,"66150","32",42.41295111,2.35406184,Prats-de-Mollo-la-Preste
3408,"66090","56",42.58807402,2.27615020,Jujols
252,"66018","134",42.54475034,2.56906449,La Bastide
128,"66119","106",42.69075001,2.27139501,Mosset
3411,"66090","56",42.58658905,2.28550359,Jujols
165,"66054","67",42.62128078,2.31906815,Conat
3416,"66198","73",42.68870331,2.38786517,Sournia
199,"66035","59",42.70108605,2.44089141,Campoussy
3461,"66119","127",42.69344979,2.33509266,Mosset
3846,"66091","207",42.35234856,2.48534358,Lamanère
121,"66150","76",42.43760451,2.40489458,Prats-de-Mollo-la-Preste
2254,"66198","73",42.68926769,2.40646277,Sournia
3479,"66057","114",42.57626478,2.38725149,Corneilla-de-Conflent
23,"66150","35",42.41814446,2.40492089,Prats-de-Mollo-la-Preste
2783,"66221","44",42.52381715,2.48524923,Valmanya
366,"66150","31",42.46195540,2.44439120,Prats-de-Mollo-la-Preste
1,"66150","76",42.44090070,2.40253209,Prats-de-Mollo-la-Preste
3385,"66013","7",42.57089952,2.55532705,Baillestavy
1571,"66119","106",42.70569311,2.32273344,Mosset
168,"66119","125",42.68854222,2.30096402,Mosset
188,"66147","37",42.56929690,1.80891757,Porté-Puymorens
3814,"66198","2",42.73666292,2.42209601,Sournia
273,"66198","69",42.70895727,2.38278102,Sournia
3424,"66193","126",42.58373180,2.30295191,Serdinya
3826,"66119","127",42.69653178,2.32972294,Mosset
2944,"66066","17",42.51658941,1.89100149,Enveitg
3799,"66022","209",42.56503544,2.57843616,Boule-d'Amont
3892,"66119","204",42.68117240,2.29760330,Mosset
1445,"66150","32",42.43130021,2.36660907,Prats-de-Mollo-la-Preste
1867,"66149","30",42.59314010,2.42806079,Prades
3658,"66119","137",42.68667659,2.34332342,Mosset
3840,"66119","127",42.69445249,2.33452293,Mosset
3423,"66193","126",42.57916510,2.30550762,Serdinya
3991,"66074","20",42.68154630,2.41665745,Eus
3434,"66119","106",42.69373713,2.29369477,Mosset
4017,"66074","112",42.64720898,2.47161131,Eus
4018,"66074","112",42.64451599,2.47459380,Eus
4022,"66074","112",42.64619743,2.47743254,Eus
4026,"66074","112",42.67423987,2.43654087,Eus
219,"66122","118",42.62509254,2.29566171,Nohèdes
4027,"66074","112",42.67408493,2.44275011,Eus
229,"66119","109",42.69298711,2.30042031,Mosset
1826,"66130","159",42.40209230,2.02797859,Osséja
